genre	rating	review
Adventure	9	I loved it.
Adventure	9	John Hurt and Tim Roth were great villains.
Adventure	9	Jessica Lange was very moving, tender, and sensual.
Biography	9	I loved it.
Biography	9	John Hurt and Tim Roth were great villains.
Biography	9	Jessica Lange was very moving, tender, and sensual.
Drama	9	I loved it.
Drama	9	John Hurt and Tim Roth were great villains.
Drama	9	Jessica Lange was very moving, tender, and sensual.
Action	8	but somehow they do.
Adventure	8	but somehow they do.
Animation	8	but somehow they do.
Comedy	10	But the real 'find' is Jeremy Northam as Mr Knightley.
Comedy	10	There could not be more perfect casting, IMO.
Comedy	10	Northam's good looks and smiling eyes are no hindrance to enjoyment, either!
Comedy	10	Highly recommended.
Comedy	10	AnaR
Drama	10	But the real 'find' is Jeremy Northam as Mr Knightley.
Drama	10	There could not be more perfect casting, IMO.
Drama	10	Northam's good looks and smiling eyes are no hindrance to enjoyment, either!
Drama	10	Highly recommended.
Drama	10	AnaR
Romance	10	But the real 'find' is Jeremy Northam as Mr Knightley.
Romance	10	There could not be more perfect casting, IMO.
Romance	10	Northam's good looks and smiling eyes are no hindrance to enjoyment, either!
Romance	10	Highly recommended.
Romance	10	AnaR
Comedy	10	"
Comedy	10	A Night At The Opera," but
Short	10	"
Short	10	A Night At The Opera," but
Musical	8	My Grade: A-
Short	8	My Grade: A-
Crime	8	"Why?
Crime	8	"
Drama	8	"Why?
Drama	8	"
Adventure	9	I remember seeing this one when I was seven or eight.
Adventure	9	Pity...
Adventure	9	I recommend this one for all you parents with small kids...
Comedy	9	I remember seeing this one when I was seven or eight.
Comedy	9	Pity...
Comedy	9	I recommend this one for all you parents with small kids...
Drama	9	I remember seeing this one when I was seven or eight.
Drama	9	Pity...
Drama	9	I recommend this one for all you parents with small kids...
Drama	9	This movie was a genuine happy surprise, the satire is genius.
Adventure	8	Jim Henson's Muppets were a favorite of mine since childhood.
Adventure	8	This film makes me feel like a kid again.
Adventure	8	You will see cameos by the then New York City Mayor Ed Koch.
Adventure	8	Anyway, the film turns 25 this year
Adventure	8	It's worth watching for kids and even sentimental adults like myself.
Comedy	8	Jim Henson's Muppets were a favorite of mine since childhood.
Comedy	8	This film makes me feel like a kid again.
Comedy	8	You will see cameos by the then New York City Mayor Ed Koch.
Comedy	8	Anyway, the film turns 25 this year
Comedy	8	It's worth watching for kids and even sentimental adults like myself.
Drama	8	Jim Henson's Muppets were a favorite of mine since childhood.
Drama	8	This film makes me feel like a kid again.
Drama	8	You will see cameos by the then New York City Mayor Ed Koch.
Drama	8	Anyway, the film turns 25 this year
Drama	8	It's worth watching for kids and even sentimental adults like myself.
Comedy	9	I love this freekin movie!
Comedy	9	Can I get it somewhere on DVD?
Comedy	9	I have only seen it on TV.
Drama	9	I love this freekin movie!
Drama	9	Can I get it somewhere on DVD?
Drama	9	I have only seen it on TV.
Comedy	9	Christopher Lloyd is funny and really believable as "Al the head angel".
Comedy	9	Watch at least once -
Comedy	9	it is worth the effort to catch it.
Family	9	Christopher Lloyd is funny and really believable as "Al the head angel".
Family	9	Watch at least once -
Family	9	it is worth the effort to catch it.
Fantasy	9	Christopher Lloyd is funny and really believable as "Al the head angel".
Fantasy	9	Watch at least once -
Fantasy	9	it is worth the effort to catch it.
Drama	10	I remember this series so well.
Drama	10	I am sure that it inspired the also excellent Canadian drama "Traders".
Drama	10	Its a treat to watch the series again.
Drama	10	Season 1 is
Drama	10	13 episodes and season 2 seems to be 10 episodes.
Drama	10	Unfortunately, it seems to have ended after 2 seasons.
Drama	10	This series was a lot of fun.
Drama	10	Sometimes you can get it on special at Amazon.co.uk
Action	8	One to add to the DVD collection.
Drama	8	One to add to the DVD collection.
Western	8	One to add to the DVD collection.
Adventure	7	We absolutely adored it.
Adventure	7	I would love to see it again now -- hopefully it holds up.
Adventure	7	Hopefully it will find a new generation of fans.
Sci-Fi	7	We absolutely adored it.
Sci-Fi	7	I would love to see it again now -- hopefully it holds up.
Sci-Fi	7	Hopefully it will find a new generation of fans.
Thriller	7	We absolutely adored it.
Thriller	7	I would love to see it again now -- hopefully it holds up.
Thriller	7	Hopefully it will find a new generation of fans.
Drama	7	I picked this film up at my local library.
Drama	7	I was pleasantly surprised.
Drama	7	Check it out.
Drama	7	Good stuff!
Comedy	7	(Dewaere sucks on her breasts like a baby).
Drama	7	(Dewaere sucks on her breasts like a baby).
Action	8	This movie was pretty good.
Action	8	This film is full of surprises.
Action	8	Confusing at times...
Action	8	The only thing that this movie had too much of was exploding cars.
Crime	8	This movie was pretty good.
Crime	8	This film is full of surprises.
Crime	8	Confusing at times...
Crime	8	The only thing that this movie had too much of was exploding cars.
Thriller	8	This movie was pretty good.
Thriller	8	This film is full of surprises.
Thriller	8	Confusing at times...
Thriller	8	The only thing that this movie had too much of was exploding cars.
Drama	7	Great scenery and the location isn't bad either.
Drama	7	Seriously, a very good period piece 7 of 10
Adventure	8	Lensman is a rather lesser-known Anime gem from Toho and MK studios.
Adventure	8	The English dubbed version was almost cropped and edited to death.
Animation	8	Lensman is a rather lesser-known Anime gem from Toho and MK studios.
Animation	8	The English dubbed version was almost cropped and edited to death.
Sci-Fi	8	Lensman is a rather lesser-known Anime gem from Toho and MK studios.
Sci-Fi	8	The English dubbed version was almost cropped and edited to death.
Comedy	10	Like most weird films the less said about plot the better
Comedy	10	But that is where even more problems begin.
Comedy	10	Don't miss this.
Fantasy	10	Like most weird films the less said about plot the better
Fantasy	10	But that is where even more problems begin.
Fantasy	10	Don't miss this.
Drama	10	"
Drama	10	For those viewers who appreciated "Crash
Drama	10	" this is a must see film.
Drama	10	Also, fans of Jim Jarmusch and John Cassavetes will like this movie.
Action	10	I thoroughly enjoyed this movie because there was a genuine sincerity in the acting.
Action	10	The writing was top-notch.
Action	10	James Arness is a great actor and he showed it here.
Adventure	10	I thoroughly enjoyed this movie because there was a genuine sincerity in the acting.
Adventure	10	The writing was top-notch.
Adventure	10	James Arness is a great actor and he showed it here.
Drama	10	I thoroughly enjoyed this movie because there was a genuine sincerity in the acting.
Drama	10	The writing was top-notch.
Drama	10	James Arness is a great actor and he showed it here.
Comedy	10	This movie was on British TV last night, and is wonderful!
Comedy	10	Getting near to my best movie ever !
Music	10	This movie was on British TV last night, and is wonderful!
Music	10	Getting near to my best movie ever !
Documentary	7	Similar to Winter Soldier because of
Documentary	7	it's one-sided message
Documentary	7	A more balanced point of view would speak to a larger audience.
War	7	Similar to Winter Soldier because of
War	7	it's one-sided message
War	7	A more balanced point of view would speak to a larger audience.
Biography	8	However, they have a common cause  to catch the serial killer.
Biography	8	Excellent script.
Crime	8	However, they have a common cause  to catch the serial killer.
Crime	8	Excellent script.
Drama	8	However, they have a common cause  to catch the serial killer.
Drama	8	Excellent script.
Crime	9	Bill Paxton stars in and directs this highly original film.
Crime	9	Having watched the first time I was by how good it was.
Crime	9	The reviews I had heard were OK .
Crime	9	I give this film 9/10 and I highly recommend that everyone catches it.
Drama	9	Bill Paxton stars in and directs this highly original film.
Drama	9	Having watched the first time I was by how good it was.
Drama	9	The reviews I had heard were OK .
Drama	9	I give this film 9/10 and I highly recommend that everyone catches it.
Thriller	9	Bill Paxton stars in and directs this highly original film.
Thriller	9	Having watched the first time I was by how good it was.
Thriller	9	The reviews I had heard were OK .
Thriller	9	I give this film 9/10 and I highly recommend that everyone catches it.
Action	9	Atlantis is probally the best Disney movie that i have seen in years.
Action	9	It has great action scene, magic, an intelligent and weel written script.
Action	9	I recommend to you all,
Action	9	"Alantis :
Action	9	The Lost Empire is like a breath of inspiration.
Action	9	9 out of 10
Adventure	9	Atlantis is probally the best Disney movie that i have seen in years.
Adventure	9	It has great action scene, magic, an intelligent and weel written script.
Adventure	9	I recommend to you all,
Adventure	9	"Alantis :
Adventure	9	The Lost Empire is like a breath of inspiration.
Adventure	9	9 out of 10
Animation	9	Atlantis is probally the best Disney movie that i have seen in years.
Animation	9	It has great action scene, magic, an intelligent and weel written script.
Animation	9	I recommend to you all,
Animation	9	"Alantis :
Animation	9	The Lost Empire is like a breath of inspiration.
Animation	9	9 out of 10
Fantasy	8	one of the best low budget movies from Germany!
Fantasy	8	is this is the dark side of new age?
Fantasy	8	if you believe in esoteric, please don't watch this movie!
Fantasy	8	it blows all your positive fantasies away.
Fantasy	8	i hope there will be a 35 mm copy soon!
Fantasy	8	i'm waiting for the second hit!
Horror	8	one of the best low budget movies from Germany!
Horror	8	is this is the dark side of new age?
Horror	8	if you believe in esoteric, please don't watch this movie!
Horror	8	it blows all your positive fantasies away.
Horror	8	i hope there will be a 35 mm copy soon!
Horror	8	i'm waiting for the second hit!
Horror	8	This movie scared the crap out of me!
Horror	8	I screamed out loud two or three times during the show.
Horror	8	Film-making-wise my favorite aspects were the sound and photography.
Horror	8	The sound was particularly great and the setting was really creepy beautiful.
Horror	8	For some reason that makes this even stranger for me.
Horror	7	Monstrous mother-son-duo
Horror	7	However, these monsters are allergic to cat's scratches...
Comedy	9	But contrary to the above, I enjoyed it a lot.
Comedy	9	This is a charming movie.
Comedy	9	Very recommended.
Action	9	I found this movie to be very well-paced.
Action	9	Excellent film.
Drama	9	I found this movie to be very well-paced.
Drama	9	Excellent film.
Horror	9	I found this movie to be very well-paced.
Horror	9	Excellent film.
Action	10	Eyeliner was worn nearly 6000 years ago in Egypt.
Action	10	I also didn't realize the series flopped.
Action	10	There is a second season airing now isn't there?
Action	10	It is a waste of space on the boards and of other's time.
Action	10	The remainder of the first season is excellent.
Action	10	I can hardly wait for the second season to begin in the United States.
Adventure	10	Eyeliner was worn nearly 6000 years ago in Egypt.
Adventure	10	I also didn't realize the series flopped.
Adventure	10	There is a second season airing now isn't there?
Adventure	10	It is a waste of space on the boards and of other's time.
Adventure	10	The remainder of the first season is excellent.
Adventure	10	I can hardly wait for the second season to begin in the United States.
Comedy	10	Eyeliner was worn nearly 6000 years ago in Egypt.
Comedy	10	I also didn't realize the series flopped.
Comedy	10	There is a second season airing now isn't there?
Comedy	10	It is a waste of space on the boards and of other's time.
Comedy	10	The remainder of the first season is excellent.
Comedy	10	I can hardly wait for the second season to begin in the United States.
Documentary	10	Love it, love it, love it!
Documentary	10	Don't rent it- buy it now!
Music	10	Love it, love it, love it!
Music	10	Don't rent it- buy it now!
\N	10	Enjoy
Drama	7	In a way it's curious how arson was used in the same way
Drama	7	some scrupulous landlords did in later years right here in New York.
Drama	7	In today's climate with so many guns around there is a new reality.
Drama	7	The young kids of the story seemed mere pranksters rather than criminals.
Drama	7	How times change!
Romance	7	In a way it's curious how arson was used in the same way
Romance	7	some scrupulous landlords did in later years right here in New York.
Romance	7	In today's climate with so many guns around there is a new reality.
Romance	7	The young kids of the story seemed mere pranksters rather than criminals.
Romance	7	How times change!
Drama	9	This film is outstanding and wonderfully scored.
Drama	9	A great surprise
Drama	9	Morris Day, Wendy, and Lisa are good in their supporting roles.
Drama	9	Very cool landmark film.
Music	9	This film is outstanding and wonderfully scored.
Music	9	A great surprise
Music	9	Morris Day, Wendy, and Lisa are good in their supporting roles.
Music	9	Very cool landmark film.
Musical	9	This film is outstanding and wonderfully scored.
Musical	9	A great surprise
Musical	9	Morris Day, Wendy, and Lisa are good in their supporting roles.
Musical	9	Very cool landmark film.
Comedy	10	What more could anyone want?
Comedy	10	I laughed so hard I left a puddle.
Comedy	10	I really hope to see a lot more from this wonderful guy.
Comedy	10	Thanks for your time.
Documentary	10	What more could anyone want?
Documentary	10	I laughed so hard I left a puddle.
Documentary	10	I really hope to see a lot more from this wonderful guy.
Documentary	10	Thanks for your time.
Crime	10	This movie can be described in those 2 words "just unbelievable".
Crime	10	I also can't see why anybody would not love Scarface.
Crime	10	Anyways, if you havnt seen it, it is a must buy.
Drama	10	This movie can be described in those 2 words "just unbelievable".
Drama	10	I also can't see why anybody would not love Scarface.
Drama	10	Anyways, if you havnt seen it, it is a must buy.
Drama	9	A bit distracting is the odd dubbed sound, which is a bit off.
Drama	9	The print on this version looked very clear and full of nice contrast though.
Comedy	7	What's not to like about this movie?
Comedy	7	This movie is definitely a fresh new idea that was pulled off pretty well.
Comedy	7	It was a win-win situation.
Comedy	7	Only if.
Comedy	7	It was a fun and funny movie.
Romance	7	What's not to like about this movie?
Romance	7	This movie is definitely a fresh new idea that was pulled off pretty well.
Romance	7	It was a win-win situation.
Romance	7	Only if.
Romance	7	It was a fun and funny movie.
Drama	8	A Kafkaesque thriller of alienation and paranoia.
Thriller	8	A Kafkaesque thriller of alienation and paranoia.
Adventure	9	:)
Drama	9	:)
Fantasy	9	:)
Drama	9	This version of the Charles Dickens novel features George C Scott as the Scrooge.
Drama	9	A Modern day holiday classic on a scale of one to ten..
Drama	9	9
Family	9	This version of the Charles Dickens novel features George C Scott as the Scrooge.
Family	9	A Modern day holiday classic on a scale of one to ten..
Family	9	9
Fantasy	9	This version of the Charles Dickens novel features George C Scott as the Scrooge.
Fantasy	9	A Modern day holiday classic on a scale of one to ten..
Fantasy	9	9
Crime	8	Since I think this is his directorial debut it might prove even more interesting.
Crime	8	All of the acting is quite good.
Crime	8	It is Mr. Fishburne's usual contribution to incredibly subtle relationships.
Drama	8	Since I think this is his directorial debut it might prove even more interesting.
Drama	8	All of the acting is quite good.
Drama	8	It is Mr. Fishburne's usual contribution to incredibly subtle relationships.
Biography	7	Meryl Streep was incredible in this film.
Biography	7	I really felt for her when Lindy was being persecuted.
Biography	7	She was played realistically, too.
Biography	7	It turned out to be better than I had anticipated.
Drama	7	Meryl Streep was incredible in this film.
Drama	7	I really felt for her when Lindy was being persecuted.
Drama	7	She was played realistically, too.
Drama	7	It turned out to be better than I had anticipated.
Comedy	10	Would that more romantic comedies were as deftly executed as this one?
Comedy	10	This movie sports
Comedy	10	The way he finds a Christmas dinner partner left me giddy with joy.
Drama	10	Would that more romantic comedies were as deftly executed as this one?
Drama	10	This movie sports
Drama	10	The way he finds a Christmas dinner partner left me giddy with joy.
Romance	10	Would that more romantic comedies were as deftly executed as this one?
Romance	10	This movie sports
Romance	10	The way he finds a Christmas dinner partner left me giddy with joy.
Thriller	10	The viewer slowly feels that there's something wrong here ...
Thriller	10	It is clever, well paced and very well acted.
Thriller	10	Both Philippe Toretton and Emmannuelle Seigner are deeply into their characters.
Thriller	10	The little son "pierrot" is also very touching.
Thriller	10	A thriller which does not seem like one.
Thriller	10	i'll give it a 8/10 !!
Crime	10	I liked this movie a lot.
Crime	10	It really intrigued me how Deanna and Alicia became friends over such a tragedy.
Crime	10	Other than that it was great.
Drama	10	I liked this movie a lot.
Drama	10	It really intrigued me how Deanna and Alicia became friends over such a tragedy.
Drama	10	Other than that it was great.
Comedy	10	sell ...
Drama	10	sell ...
Romance	10	sell ...
Comedy	10	I am not emotional, but this film makes you feel the human being.
Comedy	10	The film is as good as Forrest Gump in my belief.
Comedy	10	"
Drama	10	I am not emotional, but this film makes you feel the human being.
Drama	10	The film is as good as Forrest Gump in my belief.
Drama	10	"
Action	7	Absolutely a classic in it's own particular kind of way.
Action	7	This movie provides a refreshingly different look at barbarians.
Action	7	If you get a chance to see this movie do so.
Action	7	You'll definitely have a smile on your face most of the time.
Action	7	Not because it's funny or anything mundane like that
Action	7	but because it's so bad
Adventure	7	Absolutely a classic in it's own particular kind of way.
Adventure	7	This movie provides a refreshingly different look at barbarians.
Adventure	7	If you get a chance to see this movie do so.
Adventure	7	You'll definitely have a smile on your face most of the time.
Adventure	7	Not because it's funny or anything mundane like that
Adventure	7	but because it's so bad
Fantasy	7	Absolutely a classic in it's own particular kind of way.
Fantasy	7	This movie provides a refreshingly different look at barbarians.
Fantasy	7	If you get a chance to see this movie do so.
Fantasy	7	You'll definitely have a smile on your face most of the time.
Fantasy	7	Not because it's funny or anything mundane like that
Fantasy	7	but because it's so bad
Drama	9	...
Drama	9	or was
Drama	9	Honest Iago actually smirking at the end, as he died?
Drama	9	And how Branagh made Honest Iago seem to celebrate his own evilness...
Drama	9	This is a wonderful film.
Drama	9	Every effort to film Shakespeare ought really to be celebrated.
Drama	9	It is not an easy thing to do.
Romance	9	...
Romance	9	or was
Romance	9	Honest Iago actually smirking at the end, as he died?
Romance	9	And how Branagh made Honest Iago seem to celebrate his own evilness...
Romance	9	This is a wonderful film.
Romance	9	Every effort to film Shakespeare ought really to be celebrated.
Romance	9	It is not an easy thing to do.
Short	10	After all these years, I could finally see the film!
Biography	9	Go in expecting quality entertainment and you won't be disappointed.
Drama	9	Go in expecting quality entertainment and you won't be disappointed.
History	9	Go in expecting quality entertainment and you won't be disappointed.
Action	7	i enjoy watching the first season and
Action	7	yes compared to the action packed shows we have now
Action	7	this show seems lame.
Action	7	both are looking for an MIA relative (brother, father).
Action	7	wonder if Robert Belisario's personal life mimics these 2 shows' theme.
Action	7	Question - does anyone have pictures of Hawke's cabin.
Adventure	7	i enjoy watching the first season and
Adventure	7	yes compared to the action packed shows we have now
Adventure	7	this show seems lame.
Adventure	7	both are looking for an MIA relative (brother, father).
Adventure	7	wonder if Robert Belisario's personal life mimics these 2 shows' theme.
Adventure	7	Question - does anyone have pictures of Hawke's cabin.
Sci-Fi	7	i enjoy watching the first season and
Sci-Fi	7	yes compared to the action packed shows we have now
Sci-Fi	7	this show seems lame.
Sci-Fi	7	both are looking for an MIA relative (brother, father).
Sci-Fi	7	wonder if Robert Belisario's personal life mimics these 2 shows' theme.
Sci-Fi	7	Question - does anyone have pictures of Hawke's cabin.
Crime	9	This movie had lots of great actors and actresses in it
Crime	9	and it addressed some very noble issues.
Crime	9	It's full of emotion and the direction is done well.
Crime	9	This is an easy movie to watch again and again and enjoy.
Drama	9	This movie had lots of great actors and actresses in it
Drama	9	and it addressed some very noble issues.
Drama	9	It's full of emotion and the direction is done well.
Drama	9	This is an easy movie to watch again and again and enjoy.
Romance	9	This movie had lots of great actors and actresses in it
Romance	9	and it addressed some very noble issues.
Romance	9	It's full of emotion and the direction is done well.
Romance	9	This is an easy movie to watch again and again and enjoy.
Drama	10	Pakeezah is in my mind the greatest achievement of Indian cinema.
Drama	10	The film is visually overwhelming but also emotionally breathtaking.
Musical	10	Pakeezah is in my mind the greatest achievement of Indian cinema.
Musical	10	The film is visually overwhelming but also emotionally breathtaking.
Romance	10	Pakeezah is in my mind the greatest achievement of Indian cinema.
Romance	10	The film is visually overwhelming but also emotionally breathtaking.
Crime	8	But what a star, of course.
Crime	8	Some psychological battling there.
Crime	8	but I'll still praise her every time).
Drama	8	But what a star, of course.
Drama	8	Some psychological battling there.
Drama	8	but I'll still praise her every time).
Film-Noir	8	But what a star, of course.
Film-Noir	8	Some psychological battling there.
Film-Noir	8	but I'll still praise her every time).
Adventure	10	I was not expecting much from this movie.
Adventure	10	I was given a ticket for an advanced screening.
Adventure	10	I had just gotten off of work.
Adventure	10	It was hot and I was tired.
Adventure	10	Right from the beginning
Adventure	10	I think this movie is destined to be a fantasy/fairytale classic.
Family	10	I was not expecting much from this movie.
Family	10	I was given a ticket for an advanced screening.
Family	10	I had just gotten off of work.
Family	10	It was hot and I was tired.
Family	10	Right from the beginning
Family	10	I think this movie is destined to be a fantasy/fairytale classic.
Fantasy	10	I was not expecting much from this movie.
Fantasy	10	I was given a ticket for an advanced screening.
Fantasy	10	I had just gotten off of work.
Fantasy	10	It was hot and I was tired.
Fantasy	10	Right from the beginning
Fantasy	10	I think this movie is destined to be a fantasy/fairytale classic.
Crime	9	More TV movies ought to be made like this one.
Crime	9	I saw it way back in '93 when it was first on TV.
Crime	9	This film really increased my respect for Hunt as an actress.
Drama	9	More TV movies ought to be made like this one.
Drama	9	I saw it way back in '93 when it was first on TV.
Drama	9	This film really increased my respect for Hunt as an actress.
Thriller	9	More TV movies ought to be made like this one.
Thriller	9	I saw it way back in '93 when it was first on TV.
Thriller	9	This film really increased my respect for Hunt as an actress.
Drama	10	It's a document.
Drama	10	It's mind-blowing.
Drama	10	I can totally understand why nobody else ever tried to do something like this.
Drama	10	There already is something like this.
Drama	10	This. :-)
Drama	10	NB
Drama	10	: The producer doesn't have the rights to distribute a DVD version.
Adventure	8	This is a really heart-warming family movie.
Adventure	8	it was plain bad training).
Adventure	8	Not more to say except that this is a GREAT MOVIE!
Adventure	8	My ratings: story 8.5/10, acting 7.5/10, animals+fx 8.5/10, cinematography 8/10.
Adventure	8	My overall rating: 8/10 - BIG FAMILY MOVIE AND VERY WORTH WATCHING!
Comedy	8	This is a really heart-warming family movie.
Comedy	8	it was plain bad training).
Comedy	8	Not more to say except that this is a GREAT MOVIE!
Comedy	8	My ratings: story 8.5/10, acting 7.5/10, animals+fx 8.5/10, cinematography 8/10.
Comedy	8	My overall rating: 8/10 - BIG FAMILY MOVIE AND VERY WORTH WATCHING!
Drama	8	This is a really heart-warming family movie.
Drama	8	it was plain bad training).
Drama	8	Not more to say except that this is a GREAT MOVIE!
Drama	8	My ratings: story 8.5/10, acting 7.5/10, animals+fx 8.5/10, cinematography 8/10.
Drama	8	My overall rating: 8/10 - BIG FAMILY MOVIE AND VERY WORTH WATCHING!
Comedy	10	Damon Runyon lives!!!!
Crime	10	Damon Runyon lives!!!!
Musical	10	Damon Runyon lives!!!!
Drama	10	i watched this movie 10 years ago.
Drama	10	and have watched it on video an average of once a year since.
Drama	10	it also made me want to ride the train around Europe!
Romance	10	i watched this movie 10 years ago.
Romance	10	and have watched it on video an average of once a year since.
Romance	10	it also made me want to ride the train around Europe!
Comedy	8	The problem was: It was a blank check!
Comedy	8	This movie was one of my favorites during my childhood.
Comedy	8	:)
Crime	8	The problem was: It was a blank check!
Crime	8	This movie was one of my favorites during my childhood.
Crime	8	:)
Family	8	The problem was: It was a blank check!
Family	8	This movie was one of my favorites during my childhood.
Family	8	:)
Comedy	8	Old Jane's mannered tale seems very popular these days.
Comedy	8	I have lost count of the number of versions going around.
Comedy	8	This TV mini-series gives it a mannered telling suitable to the novel.
Comedy	8	It's worth watching to find out how.
Comedy	8	They could almost have had a psychic connection to old Jane!
Drama	8	Old Jane's mannered tale seems very popular these days.
Drama	8	I have lost count of the number of versions going around.
Drama	8	This TV mini-series gives it a mannered telling suitable to the novel.
Drama	8	It's worth watching to find out how.
Drama	8	They could almost have had a psychic connection to old Jane!
Romance	8	Old Jane's mannered tale seems very popular these days.
Romance	8	I have lost count of the number of versions going around.
Romance	8	This TV mini-series gives it a mannered telling suitable to the novel.
Romance	8	It's worth watching to find out how.
Romance	8	They could almost have had a psychic connection to old Jane!
Comedy	9	I like this film,
Comedy	9	But stop, I don't want to tell you how it goes on.
Comedy	9	And there are a few...
Drama	9	I like this film,
Drama	9	But stop, I don't want to tell you how it goes on.
Drama	9	And there are a few...
Drama	10	I now understand from reading the comments it got CANCELLED
Drama	10	that's just so unbelievable.
Horror	10	I now understand from reading the comments it got CANCELLED
Horror	10	that's just so unbelievable.
Thriller	10	I now understand from reading the comments it got CANCELLED
Thriller	10	that's just so unbelievable.
Comedy	8	And that's the reason is good
Comedy	8	Things haven't changed much. 8/10.
Crime	8	And that's the reason is good
Crime	8	Things haven't changed much. 8/10.
Fantasy	10	I happened to see this movie twice or more and found it well made!
Fantasy	10	:)
Musical	10	I happened to see this movie twice or more and found it well made!
Musical	10	:)
Biography	8	The movie is wonderful.
Biography	8	I definitely plan to look for the book.
Biography	8	This is a rare treasure!
Drama	8	The movie is wonderful.
Drama	8	I definitely plan to look for the book.
Drama	8	This is a rare treasure!
Western	8	The movie is wonderful.
Western	8	I definitely plan to look for the book.
Western	8	This is a rare treasure!
Comedy	8	question: how do you steal a scene from the expert of expert scene
Comedy	8	stealers Walther Mathau in full, furious and brilliant Grumpy Old Man mode?
Comedy	8	Even the small parts are great.
Comedy	8	A delight.
Comedy	8	Enterrrrrr!
Comedy	10	The One and only was a great film.
Comedy	10	I had just finished viewing it on EncoreW on DirecTV.
Comedy	10	Sad, funny, and all around GREAT!!!
Comedy	10	*
Comedy	10	*
Comedy	10	*
Comedy	10	* 10
Comedy	10	+
Romance	10	The One and only was a great film.
Romance	10	I had just finished viewing it on EncoreW on DirecTV.
Romance	10	Sad, funny, and all around GREAT!!!
Romance	10	*
Romance	10	*
Romance	10	*
Romance	10	* 10
Romance	10	+
Adventure	10	, i thought it was fantastic
Adventure	10	i wonder if there are plans for 103 Dalmations.
Comedy	10	, i thought it was fantastic
Comedy	10	i wonder if there are plans for 103 Dalmations.
Family	10	, i thought it was fantastic
Family	10	i wonder if there are plans for 103 Dalmations.
Biography	10	My comment?
Biography	10	"
Biography	10	I am watching my Life!"
Biography	10	See It!
Drama	10	My comment?
Drama	10	"
Drama	10	I am watching my Life!"
Drama	10	See It!
Family	10	My comment?
Family	10	"
Family	10	I am watching my Life!"
Family	10	See It!
Comedy	10	The film is funny, heartwarming, features great acting, and beautiful photography.
Comedy	10	this is destined to be a real indie gem.
Comedy	10	it even has music by my favorite band the silver jews!
Comedy	10	the only disappointment was that molly parker wasn't there at the screening.
Drama	10	The film is funny, heartwarming, features great acting, and beautiful photography.
Drama	10	this is destined to be a real indie gem.
Drama	10	it even has music by my favorite band the silver jews!
Drama	10	the only disappointment was that molly parker wasn't there at the screening.
Comedy	10	A genuine laugh-out-loud type film.
Romance	10	A genuine laugh-out-loud type film.
Horror	10	Savage Island's raw savagery will scare the hell out of you!
Horror	10	Trust me.
Horror	10	This is a real horror film with some truly wonderful horror moments.
Horror	10	In fact, the film has won SEVERAL horror film festival awards.
Thriller	10	Savage Island's raw savagery will scare the hell out of you!
Thriller	10	Trust me.
Thriller	10	This is a real horror film with some truly wonderful horror moments.
Thriller	10	In fact, the film has won SEVERAL horror film festival awards.
Comedy	10	A good picture is worth all the words.
Comedy	10	And I won't spoil it by telling you.
Comedy	10	You'll want to see it yourself.
Comedy	10	Pasqual Duquenne is an amazing actor.
Comedy	10	The film has a magic of it's own.
Comedy	10	Passion and simplicity is all we need.
Drama	10	A good picture is worth all the words.
Drama	10	And I won't spoil it by telling you.
Drama	10	You'll want to see it yourself.
Drama	10	Pasqual Duquenne is an amazing actor.
Drama	10	The film has a magic of it's own.
Drama	10	Passion and simplicity is all we need.
Action	10	For a low budget project, the Film was a success.
Action	10	The story is interesting, and the actors were convincing.
Adventure	10	For a low budget project, the Film was a success.
Adventure	10	The story is interesting, and the actors were convincing.
Crime	10	For a low budget project, the Film was a success.
Crime	10	The story is interesting, and the actors were convincing.
Drama	8	I walked out of the theatre totally delighted and somewhat surprised.
Drama	8	Definitely worth a full price ticket and a couple hours of your time!
Family	8	I walked out of the theatre totally delighted and somewhat surprised.
Family	8	Definitely worth a full price ticket and a couple hours of your time!
Sport	8	I walked out of the theatre totally delighted and somewhat surprised.
Sport	8	Definitely worth a full price ticket and a couple hours of your time!
Action	9	A must-see for any animation fan!
Adventure	9	A must-see for any animation fan!
Animation	9	A must-see for any animation fan!
Adventure	7	If you like animal movies, this movie will please.
Adventure	7	It is geared towards kids, but I laughed at most of the humor.
Adventure	7	The French fashion character made me laugh, and adds balance to the script.
Comedy	7	If you like animal movies, this movie will please.
Comedy	7	It is geared towards kids, but I laughed at most of the humor.
Comedy	7	The French fashion character made me laugh, and adds balance to the script.
Family	7	If you like animal movies, this movie will please.
Family	7	It is geared towards kids, but I laughed at most of the humor.
Family	7	The French fashion character made me laugh, and adds balance to the script.
Drama	10	Saw this film yesterday for the first time and thoroughly enjoyed it.
Drama	10	ALL AT THE SAME TIME!
Romance	10	Saw this film yesterday for the first time and thoroughly enjoyed it.
Romance	10	ALL AT THE SAME TIME!
Comedy	10	I laughed so hard during this movie my face hurt.
Comedy	10	Gandolfini gives his typical A performance.
Comedy	10	Namely, the scene involving the lighting of the Christmas tree.
Comedy	10	Go see it and have a good laugh!
Romance	10	I laughed so hard during this movie my face hurt.
Romance	10	Gandolfini gives his typical A performance.
Romance	10	Namely, the scene involving the lighting of the Christmas tree.
Romance	10	Go see it and have a good laugh!
Adventure	10	Second the simple story, and the drama of Spirit gets your attention.
